base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,rate
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.5869153452127908
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.653063296790609
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.16202055325300774
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.3421089747231167
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.3376858213555718
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.3888380210315683
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.37817885414138497
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.37007096537829887
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.34729250541409507
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.6203928620142609
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.24463498883845475
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2915511547476833
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.15233771760632575
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.5045683743276325
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2498848625407672
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.16787719476556767
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.22083992742664849
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2055861492091189
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.1730605969197998
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.16358606002067355
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.1719290289153103
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.29316587488931456
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.18865191356803385
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.16006873095813065
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.28285633801859617
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.18547592358417786
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.14888412513751473
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.3907093418849946
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.33082365463894436
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.21687337268052956
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.25916988855381845
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.23699847455444445
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.19000360797302557
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.3152685676119051
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2635133226031978
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2771037086717305
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.16318123719062377
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.18519395895569918
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.15561336567857204
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.24047668577073272
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.1580530887967978
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.24310185418054897
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2848950918844419
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.9082825047269389
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.8686170051271301
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.46145816311268484
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.5347920332504307
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.3226186598005316
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.21194931893955943
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.15289909985496264
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.15551304091262214
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2797316813330004
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.17578914262094233
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.34739214705766874
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.3853693902707609
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.27211370251676503
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.5528451829100784
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.23372401014302774
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.1556928192610951
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2063596125231449
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.22673969457364612
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.20342785267214733
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2591438649528591
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.14986755453687334
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2208493850579921
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.16779076625683834
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.15249515085597745
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.3129716450939179
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2740229469785683
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2128502150008887
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.41209214398140726
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2037728153294909
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.3620385204159107
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.21217184824699992
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.18746361157585223
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.14850264379399922
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.15558528962231086
Chiffon,Candy Outer,Birch Beer,Banana,Slate,0.2424580890921342
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1969014297643068
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.27954712705471635
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.12284201052556679
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.10579451550223049
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.18571363332386637
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.14933856768120263
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.2939904041896669
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.15621172596746763
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.18272245113344432
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.12336197084150127
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.2787731501127042
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.16673752172509823
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.3903119350875438
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.22115868037765724
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.2107547973235924
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.2948033369873926
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.16749847360541742
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.14928772812192742
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.28332272709241746
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.14946762983764003
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.4453846366185778
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.14188325327401202
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.27248546928433826
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.11771018996926333
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1794663190246289
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.3088306287608804
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.40609029852393785
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.6712842063595821
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1452765764696411
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.11736797425265419
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.21850607173155648
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.232688133545931
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.16995742398499122
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.34748006281780347
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1502204055410949
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.9710813821454432
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.12948077417205484
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.11092376152089842
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.12258071202631825
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.10327875062030359
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.12007817212700518
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1452583236473243
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.3643967844971358
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.4186876213702906
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1783622272177191
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.3953329390288258
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.13142021317752456
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.41241928510814696
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.28741306701159225
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.3355252142456211
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.2292044241567534
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.12325972941357119
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.3993605096491841
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.22249951448705815
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1926329531731581
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.24348101350159373
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.2704976547832194
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.21709200269862078
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.2218687054375573
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.5137625481037335
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.18832474071283106
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.21424207334604928
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1874306524383607
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.28154896184578904
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.10365094044559767
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1954758776330651
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1468835285411784
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.3613926754748007
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1479030027649032
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.10081761721880028
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.2154480235701554
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.3066433586282927
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.105904754734897
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.255972414580667
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.4606922387580588
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.10610106912534352
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.13484550682009788
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.15247783849668914
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.23673515102082038
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1286363800331714
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.14287530895348038
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.31104099685497055
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.09981039660156955
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.3653215602453175
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.13108275032704597
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.12956356993997492
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.13649381727221552
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.14034166938461048
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.10375262919703823
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1327119205250446
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1695214100242797
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.11773440494258028
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.6370016481830919
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.11834698626827081
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.14655522120262723
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.11840265687443069
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.15343222734739326
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.10378615102559652
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.1131659004004314
Chiffon,Candy Outer,Ginger Lime,Rock and Rye,Slate,0.2205251525888881
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.699221381649547
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6428908636650739
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6179790846645948
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7528259269381719
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7180729032484339
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7763817402678049
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6527928248750803
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6302921942897007
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7206541770529047
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.9225858878602228
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,1.0272637266026095
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6268543973839378
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.8466312103632745
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6906730724256197
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7140157845741357
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.8551508189357846
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.8917330234972858
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7224741894806606
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6314929773735105
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.9818269386474447
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6421268569820904
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,1.1152486281664822
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6771016470293589
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6927316896570369
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7504504240522935
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.8730024325277883
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.8733125834098832
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6998068317381593
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6493185266130531
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6304079631594324
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6284976980405823
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6698929015470387
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,1.056505941779812
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7320673617693714
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.9698814049161317
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.8111827921618824
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6571729481241579
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6832547591165111
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7168007269929396
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6782939226185197
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.729873894496738
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6232851881524772
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7576214056864591
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.8119836581621256
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7039759187028699
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7718010365915232
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.954849480108847
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6352882855563459
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7011798857582756
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6852912424885556
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6768687863088686
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6764759334165048
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6222932473928287
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6332646443948093
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,1.0780536479897873
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.9973039463211366
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6701819671778224
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7571269677429049
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6216287337749702
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6332136528104195
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6529068757553782
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7472744051689371
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7283416345699861
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6447768400288071
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.775509124784638
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.713323559898748
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6478499318430134
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6438001447618592
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.9939796081825146
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6394329939207903
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7263317318570903
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6184129199739771
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7146267097027229
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7839644158653105
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.858300965986307
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6586673339176627
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6472800333998927
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6524442321866061
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6677554914602513
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.8682844441064852
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7637653249910348
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6303305437625719
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6173322622356728
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6167682552213758
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6897257726682571
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6290685989670785
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.9580283511745193
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.663453659346407
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7858495607914675
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.655486086285022
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7396026572118459
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.758820301292854
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6227132215242552
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.8677590203760731
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6888043075505387
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6537420617907432
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6458553804682421
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6206028680980105
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.6371134164589534
Sponge,Jelly Filled,Apricot,Whipped Cream,Tiffany,0.7610300946762992
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,1.0138741304960366
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7805900687324757
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7210040717975401
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7437935091120027
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7084434967948859
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.876715254934356
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7368155852424931
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6440394832921263
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.8853262298803934
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.8310306167798369
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6174997155423809
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6537917175460435
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.8182051430141235
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.72495923959313
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6910657283375278
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6620551609356407
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.8368062851932284
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.8254824360825529
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6267409891457779
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6271606609130902
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6857204738249991
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7638139224424882
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6851076741513877
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7638944929243674
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6275610931266752
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.8031225031814843
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6340265577605512
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,1.0267331716881185
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.7419696519887561
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6931158710764352
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.647930050186259
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6483028605916529
Sponge,Jelly Filled,Creme de Menthe,Pear,Opal,0.6233139714552002
